lot_id,item,item_type,sku,operation,department,machine,scheduled_start,scheduled_finish,duration_h,qty,uom,status
CURE_B01524,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4511,2026-04-12 07:00:00+05:30,2026-04-12 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01702,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4513,2026-04-12 07:00:00+05:30,2026-04-12 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01880,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4515,2026-04-12 07:00:00+05:30,2026-04-12 15:00:00+05:30,8.0,69.0,NOS,PINNED
L001065,CPJ120,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-12 07:08:03+05:30,2026-04-12 07:12:47+05:30,0.07883791176444445,189210.9882352941,MM,PLACED
L001127,XMT1315,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-12 07:36:40+05:30,2026-04-12 08:17:49+05:30,0.6856666666666666,6205.0,KG,PLACED
L001128,XMT507,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1M,2026-04-12 08:07:39+05:30,2026-04-12 08:33:00+05:30,0.4226666666666667,1440.0,KG,PLACED
L001117,MT4705,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-12 08:20:29+05:30,2026-04-12 08:49:51+05:30,0.4894999999997222,4180.0,KG,PLACED
L001116,MT273M,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-12 08:26:20+05:30,2026-04-12 08:35:20+05:30,0.15,540.0,KG,PLACED
L001123,XMB813,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,440M,2026-04-12 08:30:39+05:30,2026-04-12 08:35:20+05:30,0.078,750.0,KG,PLACED
L001113,MR157,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-12 08:48:44+05:30,2026-04-12 08:56:06+05:30,0.12266666666666666,1540.0,KG,PLACED
L001107,MB357,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-12 09:01:49+05:30,2026-04-12 09:08:19+05:30,0.10833333333333334,680.0,KG,PLACED
L001082,IL3,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-12 09:17:59+05:30,2026-04-12 09:25:39+05:30,0.128,920.0,KG,PLACED
L001100,HS108,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-12 09:33:41+05:30,2026-04-12 09:37:41+05:30,0.06666666666666667,440.0,KG,PLACED
L001331,MS66,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-12 09:50:14+05:30,2026-04-12 09:54:14+05:30,0.06666666666666667,710.0,KG,PLACED
L001105,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-12 10:23:45+05:30,2026-04-12 10:29:15+05:30,0.09166666666666666,730.0,KG,PLACED
L001153,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-12 10:23:45+05:30,2026-04-12 10:29:15+05:30,0.09166666666666666,730.0,KG,PLACED
L001183,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-12 10:29:15+05:30,2026-04-12 10:34:45+05:30,0.09166666666666666,730.0,KG,PLACED
L001216,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-12 10:29:15+05:30,2026-04-12 10:34:45+05:30,0.09166666666666666,730.0,KG,PLACED
L001246,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-12 10:34:45+05:30,2026-04-12 10:40:15+05:30,0.09166666666666666,730.0,KG,PLACED
L001074,B350,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-12 10:49:27+05:30,2026-04-12 10:58:27+05:30,0.15,840.0,KG,PLACED
L001067,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,EDGE GUM,SLITTER,"""601""",2026-04-12 11:05:08+05:30,2026-04-12 11:12:47+05:30,0.12742,229356.0,MM,PLACED
L001061,B1-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-12 11:22:47+05:30,2026-04-12 11:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L001071,PBP143,Ply,1325215813079TUNE3,PLY CUTTER,PLY CUTTER,"""1103""",2026-04-12 11:22:47+05:30,2026-04-12 11:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L001066,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-12 11:52:25+05:30,2026-04-12 11:53:59+05:30,0.025967741935277778,48300.0,MM,PLACED
L001064,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,CAP PLY SLITTER,CAP PLY SLITTER,"""702""",2026-04-12 11:58:59+05:30,2026-04-12 11:59:59+05:30,0.016666666666666666,9726171.0,MM,PLACED
L001062,B2-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-12 12:00:59+05:30,2026-04-12 12:33:11+05:30,0.5366666666666666,483.0,NOS,PLACED
L001087,T1333,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-12 12:21:49+05:30,2026-04-12 12:43:31+05:30,0.3616666666666667,2200.0,KG,PLACED
L001095,B815,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-12 12:39:20+05:30,2026-04-12 12:43:31+05:30,0.06966666666666667,440.0,KG,PLACED
L000034,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-12 12:43:11+05:30,2026-04-12 13:38:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L000098,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-12 12:43:11+05:30,2026-04-12 13:38:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L000162,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-12 12:43:11+05:30,2026-04-12 13:38:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L000226,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-12 12:43:11+05:30,2026-04-12 13:38:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L001088,T15,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-12 12:45:31+05:30,2026-04-12 12:52:01+05:30,0.1085,660.0,KG,PLACED
L001120,T435M,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-12 12:45:31+05:30,2026-04-12 12:49:42+05:30,0.06966666666666667,460.0,KG,PLACED
L001083,JT466,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-12 12:54:01+05:30,2026-04-12 13:06:01+05:30,0.2,1440.0,KG,PLACED
L001085,R158,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-12 13:00:06+05:30,2026-04-12 13:05:51+05:30,0.096,675.0,KG,PLACED
L001122,XMB356,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-12 13:12:19+05:30,2026-04-12 13:17:09+05:30,0.08066666666666666,720.0,KG,PLACED
L001081,IL007,Inner Liner,1325215813079TUNE3,RHC,CALENDERING,"""1101""",2026-04-12 13:35:39+05:30,2026-04-12 13:54:59+05:30,0.322,483000.0,MM,PLACED
L000291,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-12 13:38:11+05:30,2026-04-12 14:33:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000355,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-12 13:38:11+05:30,2026-04-12 14:33:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000419,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-12 13:38:11+05:30,2026-04-12 14:33:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L001075,BA13001,Bead Apex,1325215813079TUNE3,BEAD APEXING,BEAD APEXING,"""202""",2026-04-12 13:47:41+05:30,2026-04-12 19:57:59+05:30,6.171666666666667,1932.0,NOS,PLACED
L001184,MS1066,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,F270,2026-04-12 13:58:14+05:30,2026-04-12 14:01:55+05:30,0.06133333333333333,430.0,KG,PLACED
L001103,MB1232,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-12 14:44:15+05:30,2026-04-12 14:58:18+05:30,0.234,2220.0,KG,PLACED
CURE_B00719,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4502,2026-04-12 15:00:00+05:30,2026-04-12 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00810,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4503,2026-04-12 15:00:00+05:30,2026-04-12 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00899,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4504,2026-04-12 15:00:00+05:30,2026-04-12 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01347,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4509,2026-04-12 15:00:00+05:30,2026-04-12 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01525,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4511,2026-04-12 15:00:00+05:30,2026-04-12 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01703,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4513,2026-04-12 15:00:00+05:30,2026-04-12 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01881,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4515,2026-04-12 15:00:00+05:30,2026-04-12 23:00:00+05:30,8.0,69.0,NOS,PINNED
L001077,CPJ120,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-12 15:08:03+05:30,2026-04-12 15:12:47+05:30,0.07883791176444445,189210.9882352941,MM,PLACED
L001080,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-12 15:56:47+05:30,2026-04-12 16:01:06+05:30,0.07213285371694445,181774.7913669065,MM,PLACED
L001089,TRD 1503 NEO MSIL,Tread,1325215813079TUNE3,EXTRUSION,EXTRUDER,"""1002""",2026-04-12 17:02:01+05:30,2026-04-12 17:58:29+05:30,0.9410172413791666,1637370.0,MM,PLACED
L001086,SWRS103,SideWall,1325215813079TUNE3,EXTRUSION,EXTRUDER,"""1001""",2026-04-12 17:16:01+05:30,2026-04-12 17:55:09+05:30,0.65205,1173690.0000000002,MM,PLACED
L001092,B355,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-12 17:21:09+05:30,2026-04-12 17:25:39+05:30,0.075,420.0,KG,PLACED
L001186,S53,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-12 18:05:55+05:30,2026-04-12 18:09:25+05:30,0.058333333333333334,430.0,KG,PLACED
L001093,B460,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-12 19:02:18+05:30,2026-04-12 19:09:03+05:30,0.1125,660.0,KG,PLACED
L001079,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,EDGE GUM,SLITTER,"""601""",2026-04-12 19:05:08+05:30,2026-04-12 19:12:47+05:30,0.12742,229356.0,MM,PLACED
L001072,B1-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-12 19:22:47+05:30,2026-04-12 19:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L001108,MB614,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-12 19:28:05+05:30,2026-04-12 19:34:25+05:30,0.10566666666666667,720.0,KG,PLACED
L001078,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-12 19:52:25+05:30,2026-04-12 19:53:59+05:30,0.025967741935277778,48300.0,MM,PLACED
L001076,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,CAP PLY SLITTER,CAP PLY SLITTER,"""701""",2026-04-12 19:58:59+05:30,2026-04-12 19:59:59+05:30,0.016666666666666666,9726171.0,MM,PLACED
L001073,B2-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-12 20:00:59+05:30,2026-04-12 20:33:11+05:30,0.5366666666666666,483.0,NOS,PLACED
L001084,PBP143,Ply,1325215813079TUNE3,PLY CUTTER,PLY CUTTER,"""1103""",2026-04-12 20:11:06+05:30,2026-04-12 20:43:18+05:30,0.5366666666666666,483.0,NOS,PLACED
L000035,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-12 20:53:18+05:30,2026-04-12 21:48:19+05:30,0.9169333333333334,69.0,NOS,PLACED
L000099,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-12 20:53:18+05:30,2026-04-12 21:48:19+05:30,0.9169333333333334,69.0,NOS,PLACED
L000163,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-12 20:53:18+05:30,2026-04-12 21:48:19+05:30,0.9169333333333334,69.0,NOS,PLACED
L000227,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-12 20:53:18+05:30,2026-04-12 21:48:19+05:30,0.9169333333333334,69.0,NOS,PLACED
L001102,IL007,Inner Liner,1325215813079TUNE3,RHC,CALENDERING,"""1101""",2026-04-12 21:35:39+05:30,2026-04-12 21:54:59+05:30,0.322,483000.0,MM,PLACED
L000292,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-12 21:48:19+05:30,2026-04-12 22:43:20+05:30,0.9169333333333334,69.0,NOS,PLACED
L000356,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-12 21:48:19+05:30,2026-04-12 22:43:20+05:30,0.9169333333333334,69.0,NOS,PLACED
L000420,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-12 21:48:19+05:30,2026-04-12 22:43:20+05:30,0.9169333333333334,69.0,NOS,PLACED
L001580,BW13002,Bead Bundle,1325215813079TUNE3,BEAD WINDING PCR,BEAD WINDING PCR,"""1201""",2026-04-12 22:19:25+05:30,2026-04-13 05:40:41+05:30,7.354285714285556,8825.142857142857,NOS,PLACED
L001101,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-12 22:30:43+05:30,2026-04-12 22:35:03+05:30,0.07213285371694445,181774.7913669065,MM,PLACED
CURE_B00720,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4502,2026-04-12 23:00:00+05:30,2026-04-13 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00811,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4503,2026-04-12 23:00:00+05:30,2026-04-13 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00900,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4504,2026-04-12 23:00:00+05:30,2026-04-13 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01348,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4509,2026-04-12 23:00:00+05:30,2026-04-13 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01526,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4511,2026-04-12 23:00:00+05:30,2026-04-13 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01704,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4513,2026-04-12 23:00:00+05:30,2026-04-13 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01882,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4515,2026-04-12 23:00:00+05:30,2026-04-13 07:00:00+05:30,8.0,69.0,NOS,PINNED
L001097,CPJ120,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-12 23:19:03+05:30,2026-04-12 23:23:47+05:30,0.07883791176444445,189210.9882352941,MM,PLACED
L001094,B616M,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-12 23:38:25+05:30,2026-04-12 23:42:25+05:30,0.06666666666666667,430.0,KG,PLACED
L001099,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,EDGE GUM,SLITTER,"""601""",2026-04-13 03:05:08+05:30,2026-04-13 03:12:47+05:30,0.12742,229356.0,MM,PLACED
L001119,PBP143,Ply,1325215813079TUNE3,PLY CUTTER,PLY CUTTER,"""1103""",2026-04-13 03:22:47+05:30,2026-04-13 03:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L001090,B1-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-13 03:33:47+05:30,2026-04-13 04:05:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L001098,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-13 03:52:25+05:30,2026-04-13 03:53:59+05:30,0.025967741935277778,48300.0,MM,PLACED
L001096,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,CAP PLY SLITTER,CAP PLY SLITTER,"""702""",2026-04-13 03:58:59+05:30,2026-04-13 03:59:59+05:30,0.016666666666666666,9726171.0,MM,PLACED
L001091,B2-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-13 04:11:59+05:30,2026-04-13 04:44:11+05:30,0.5366666666666666,483.0,NOS,PLACED
L001156,T1333,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-13 04:21:49+05:30,2026-04-13 04:43:31+05:30,0.3616666666666667,2200.0,KG,PLACED
L001157,T15,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-13 04:37:00+05:30,2026-04-13 04:43:31+05:30,0.1085,660.0,KG,PLACED
L001152,JT466,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-13 04:53:51+05:30,2026-04-13 05:05:51+05:30,0.2,1440.0,KG,PLACED
L000036,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-13 04:54:11+05:30,2026-04-13 05:49:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L000100,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-13 04:54:11+05:30,2026-04-13 05:49:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L000164,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-13 04:54:11+05:30,2026-04-13 05:49:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L000228,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-13 04:54:11+05:30,2026-04-13 05:49:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L001155,R158,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-13 05:00:06+05:30,2026-04-13 05:05:51+05:30,0.096,675.0,KG,PLACED
L001137,IL007,Inner Liner,1325215813079TUNE3,RHC,CALENDERING,"""1101""",2026-04-13 05:35:39+05:30,2026-04-13 05:54:59+05:30,0.322,483000.0,MM,PLACED
L001131,BA13001,Bead Apex,1325215813079TUNE3,BEAD APEXING,BEAD APEXING,""" 0301""",2026-04-13 05:47:41+05:30,2026-04-13 11:57:59+05:30,6.171666666666667,1932.0,NOS,PLACED
L000293,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-13 05:49:11+05:30,2026-04-13 06:44:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000357,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-13 05:49:11+05:30,2026-04-13 06:44:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000421,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-13 05:49:11+05:30,2026-04-13 06:44:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L001136,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-13 06:19:43+05:30,2026-04-13 06:24:03+05:30,0.07213285371694445,181774.7913669065,MM,PLACED
CURE_B00721,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4502,2026-04-13 07:00:00+05:30,2026-04-13 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00812,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4503,2026-04-13 07:00:00+05:30,2026-04-13 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00901,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4504,2026-04-13 07:00:00+05:30,2026-04-13 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01349,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4509,2026-04-13 07:00:00+05:30,2026-04-13 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01527,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4511,2026-04-13 07:00:00+05:30,2026-04-13 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01705,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4513,2026-04-13 07:00:00+05:30,2026-04-13 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01883,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4515,2026-04-13 07:00:00+05:30,2026-04-13 15:00:00+05:30,8.0,69.0,NOS,PINNED
L001133,CPJ120,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-13 07:08:03+05:30,2026-04-13 07:12:47+05:30,0.07883791176444445,189210.9882352941,MM,PLACED
L001140,TRD 1503 NEO MSIL,Tread,1325215813079TUNE3,EXTRUSION,EXTRUDER,"""1002""",2026-04-13 08:53:31+05:30,2026-04-13 09:49:59+05:30,0.9410172413791666,1637370.0,MM,PLACED
L001139,SWRS103,SideWall,1325215813079TUNE3,EXTRUSION,EXTRUDER,"""1001""",2026-04-13 09:15:51+05:30,2026-04-13 09:54:59+05:30,0.65205,1173690.0000000002,MM,PLACED
L001151,IL3,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-13 09:17:59+05:30,2026-04-13 09:25:39+05:30,0.128,920.0,KG,PLACED
L001143,B350,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-13 10:49:27+05:30,2026-04-13 10:58:27+05:30,0.15,840.0,KG,PLACED
L001144,B460,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-13 10:51:18+05:30,2026-04-13 10:58:03+05:30,0.1125,660.0,KG,PLACED
L001135,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,EDGE GUM,SLITTER,"""601""",2026-04-13 11:05:08+05:30,2026-04-13 11:12:47+05:30,0.12742,229356.0,MM,PLACED
L001129,B1-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-13 11:22:47+05:30,2026-04-13 11:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L001138,PBP143,Ply,1325215813079TUNE3,PLY CUTTER,PLY CUTTER,"""1103""",2026-04-13 11:22:47+05:30,2026-04-13 11:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L001134,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-13 11:52:25+05:30,2026-04-13 11:53:59+05:30,0.025967741935277778,48300.0,MM,PLACED
L001132,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,CAP PLY SLITTER,CAP PLY SLITTER,"""701""",2026-04-13 11:58:59+05:30,2026-04-13 11:59:59+05:30,0.016666666666666666,9726171.0,MM,PLACED
L001130,B2-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-13 12:00:59+05:30,2026-04-13 12:33:11+05:30,0.5366666666666666,483.0,NOS,PLACED
L000037,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-13 12:43:11+05:30,2026-04-13 13:38:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L000101,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-13 12:43:11+05:30,2026-04-13 13:38:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L000165,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-13 12:43:11+05:30,2026-04-13 13:38:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L000229,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-13 12:43:11+05:30,2026-04-13 13:38:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L001150,IL007,Inner Liner,1325215813079TUNE3,RHC,CALENDERING,"""1101""",2026-04-13 13:35:39+05:30,2026-04-13 13:54:59+05:30,0.322,483000.0,MM,PLACED
L000294,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-13 13:38:11+05:30,2026-04-13 14:33:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000358,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-13 13:38:11+05:30,2026-04-13 14:33:12+05:30,0.9169333333333334,69.0,NOS,PLACED
